City,Landmark,Full_Adress,Time
Satara," RAVIVAR PETH, SHIVAJI CIRCLE"," GROUNT FLOOR, RAJATHADRI HOTEL, SHIWAJI CIRCLE POWAINAKA SATARA-415001PH NO-0216- 2226677",11 AM to 11 PM 
Satara, KARAD," Front Part of Showroom on the First Floor,Faltan Industries.S.No.232/2/2, Pune Bangalore National Highway No.4,Village Malkapur,Sub District Karad,District SataraPin code:415539,MaharashtraP.NO-02164228888",11 AM to 11 PM 
Satara," N.H. 4, Wai, Satara"," Shop number-2, 3, 4, Ground Floor, Parth Food Mall, National Highway No-4, 1 km before mahabaleshwar, Village-Surur, Wai",11 AM to 11 PM 
Satna," REWA ROAD,SATNA(M.P.)"," Ground Floor & First Floor,Parijat Complex,Rewa Road,Satna,Madhya Pradesh – 485001",11 AM to 11 PM 
Shajahanpur," DEEWAN COMPLEX,SHAHJAHANPUR"," Ground Floor,Deewan Complex Mohalla Baruzai 2nd,2 Civil Lines Opposite Durga Hotel,Shajahanpur,U.P-242001 phone 05842-280837",11 AM to 11 PM 
Shillong," THANA ROAD,POLICE BAZAR"," Ground Floor and First FloorHolding No. 164 (Old Holding No. 134)Thana Road, Police Bazar, SHILLONG,MEGHALAYA,PIN-793001PH.NO.-3642501214",11 AM to 11 PM 
Shillong," LAITUMKHRAH, SHILLONG"," Laitumkhrah Main Road,Upper Ground Floor,Policepoint,Ward-3,Shillong- 7085086112-4",11 AM to 11 PM 
Shimla, SHIMLA," 24,THE MALL,,SIMLA - 171001 PH.NO. 0177-2808572/ 73/ 2810301/ 02",11 AM to 11 PM 
Shirdi," MURLI COMPLEX,SHIRDI,MAHARASHTRA"," Ground Floor,Shop No.59 to 66,Murli Complex,Shirdi Manmad Road,Taluka Rahata,District Ahmednagar,Shirdi: 423109,Maharashtra,phno-02423-256771-72-73-74",11 AM to 11 PM 
Shoolagiri, Dhiviyam Square Shoolagiri, Ground Floor Survey No 83/3 3A 3A1 Dhiviyam Square Sundagiri Village Chennapalli Panchayat Shoolagiri  Hosur Taluk Krishnagiri District Tamil Nadu 635117,11 AM to 11 PM 
Sikar, SHIV MANDIR CINEMA SIKAR RAJASTHAN, Shop No 2Shiv Mandir Cinema Fatehpur Road Sikar Rajasthan-332001 PH 01572-255441,11 AM to 11 PM 
Silchar," SILCHAR,ASSAM"," T- 35,Food Court,3rd Floor,Goldighi Mall,Premtola,Silchar-788001",11 AM to 11 PM 
Silchar, TARAPUR SILCHAR ASSAM,  Upper Ground Floor Mouza Ukil Bazar Station Road Tarapur Silchar Assam 788003,11 AM to 11 PM 
Siliguri, SEVOKE RD GOLDEN ENCLAVE," SHOP G-1, GROUND FLOOR, GOLDEN ENCLAVE, 2ND MILE, BESIDE RAVI AUTO,NEAR COSMOS MALL ,SEVOKE ROAD,SILIGURI - 734001 PH.NO. 0353-2461593/ 94/ 95/ 96/ 97/ 98/ 2545402/ 03",11 AM to 11 PM 
Siliguri," CITY CENTRE, SILIGURI"," UNIT NO - CCSGE0002, GROUND FLOOR, BLOCK - E, P.S - MATIGARA, SILIGURI-734010, PH.NO.0353-2576133.",11 AM to 11 PM 
Siliguri," S.F.ROAD, SILIGURI"," Ground Floor, Ojas Mall, 377/112/190,ward no.9, S.F. Road, near Siliguri Fire Station, Siliguri, Dist. Darjeeling, West Bengal-734005,Phone-03532504411-18",11 AM to 11 PM 
Siliguri, METRO SQUARE," First & Second Floor,Plot No-772,Metro Square,KhatianNo 866/1,Mouza-Siliguri,J.L No-110(88), Sheet No-2,Ward No-10,P.S. Siliguri,Dist-Darjeeling 734001",11 AM to 11 PM 
Siliguri, Vega Circle Mall," Vega Circle Mall (Food Court), 4th Floor, Kiosk No. 08, 3rd Mile Sevoke Road",11 AM to 11 PM 
Silvassa," PRAMUKH VIHAR, NAROLI ROAD, SILVASSA"," SHOP NO.29, GROUND FLOOR, PRAMUKH VIHAR, SURVEY NO.343, NAROLI ROAD,SILVASSA-396230,PH-9033022437, 6359030627",11 AM to 11 PM 
Sirsa," SHRI LAL COMPLEX,BARNALA ROAD,SIRSA,HARYANA"," Shri Lal complex,Ground & First Floor,Plot No.123,Block 6,Barnala Road,Bhagat Singh Colony,Sirsa,Haryana 125055",11 AM to 11 PM 
solan, PLATINUM MALL SOLAN," 56/120 4TH FLOORPLATINUM MALLBY PASS MAUZA SPROON,SOLAN - 173213 PH.NO. 01792-224580/81/82/83/84/85",11 AM to 11 PM 
Solapur, MILLENIUM SQUARE," GROUND FLOOR SHOW ROOM NO.1165,MILLENNIUM SQUARERAILWAY LINE, SAAT RASTACOLLECTOR OFFICE ROAD,SOLAPUR - 413003 PH.NO. 0217-2311333/ 2311441/ 2311442/ 3/ 5/ 6/ 7/ 8",11 AM to 11 PM 
Solapur," Nakshtra Building, Solapur"," Ground Floor,  Shop No 4,  5,  6,  10,  11 & 12,  Building Nakshtra,  Plot No. 35, Survey No. 125/1/A,  Majarewadi Govind Vihar,  Jule Solapur, Unassigned, Unassigned, Unassigned, Solapur, Maharashtra, 413008",11 AM to 11 PM 
Sonipat," TDI MALL, KUNDLI"," Shop no.GF-21, GF-22, UGF-21, UGF-22,TDI Mall, NH1, Sector 58,Kundli,Sonipat",11 AM to 11 PM 
Sonipat," 51 MILESTONE, G.T. KARNAL ROAD, MURTHAL (HARYANA)"," 51 Milestone, Khsara No’s 65//, 89//5, 4 of Village Kurar Ibrahimpur,Khasra No’s No’s 65//25/2/2, 89//5/1, 4/1 of Village Murthal,G.T. Karnal Road, N.H-1,Tehsil & District Sonipat HarayanaPH-8572888059-60",11 AM to 11 PM 
Sonipat," M.G. MALL, SONIPAT, HARYANA"," Ground Floor Unit No 3 & 4 First Floor Unit No.4 M G Mall, Sector-14 SonIpat (Haryana) Pin 131001 0130-2236962",11 AM to 11 PM 
Sonipat," O.P Jindal Global Unversity, Sonipat,Haryana"," Ground Floor,Kiosk No.14,Food Court Area,O.P Jindal Global University,Khata no.137/161,Comprised under Khasra no.39//1(6-8),2(8-0),3/1(1-0),9(8-0),10(6-8) Village Jagdishpur,Tehsil &District Sonipat,Haryana- 131001",11 AM to 11 PM 
Sonipat, O.P Jindal Global University," Gf Kiosk No:14 Food Court  , Khatta No:137/161, Village Jadishpur O.P Jindal University, Unassigned, Unassigned, Sonipat, Haryana, 131001",11 AM to 11 PM 
Sri Ganganagar," CGR MALL, SRI GANGANAGAR"," Anchor Showroom, CGR Mall, near Chahal Chowk, Hanuman Garh Road, Sri Ganganagar (Rajasthan)- 335001.PH- 0154-2466008",11 AM to 11 PM 
Surat, MAJUR NONDH," SHOP 32 TO 35, SHEETAL SHOPPING SQUARE,NEAR LB TURNING POINT, BHATAR ROAD,,SURAT - 395001 PH.NO. 0261-2236450/ 51/ 52/ 53/ 54/ 55/ 56/ 57",11 AM to 11 PM 
Surat, ADAJAN SURAT," HIGHER GROUND FLOORSHOP NO HG1 TO HG4DEVI PLAZA COMPLEX, ANAND MAHAL ROAD,ADAJAN,SURAT - 395010 PH.NO. 0261-2799901/ 2/ 3/ 4/ 5/ 6/ 7/ 8",11 AM to 11 PM 
Surat, ESSAR HOUSE," GROUND FLOORBH-CENTRAL GROUNDNANDNIKETAN TOWNSHIPESSAR HAZARIA SURAT,SURAT - 394270 PH.NO. 262-4081150/ 51/ 52/ 53/ 54/ 55",11 AM to 11 PM 
Surat, AADITYA CHAMBERS," Shop No. 1 & 2,Ground FloorNr. Pankaj DiamondSurat, KapoderaGUJARATPH.NO. 0261-2570045 PIN-395006",11 AM to 11 PM 
Surat," RING ROAD, SALABATPURA"," KINNARY CINEMA, GROUND FLOOR, RING ROAD, SALABATPURA, SURAT, Gujarat-395002, PH.NO.0261-4083300.",11 AM to 11 PM 
Surat, MAGOB," GROUND FLOOR, PLOT NO.2,3 & 4, I.G. COMPLEX, AMIDHARA SOCIETY, NEAR T.V.S. WORK SHOP, DUMBHAL, SURAT-395010, PH.NO.0261-2320023/24/41/42/81/82/84/89",11 AM to 11 PM 
Surat, IBC PIPLOD," SHOP NO - 2, GROUND FLOOR, INTERNATIONAL BUSINESS CENTER, DUMAS ROAD, GAURAVPATH, PIPLOD, SURAT - 395006",11 AM to 11 PM 
Surat, TRINITY BUSINESS PARK," SHOP NO.G-3,GROUND FLOOR, TRINNITY BUSINESS PARK,L P SAVANI ROAD,ADAJAN, SURAT- 395009PH No. 0261-2603300",11 AM to 11 PM 
Surat," REGENT ARCADE,GHODDOD ROAD"," Front Part of Unit Number U2A,First Floor,Regent Arcade,Ghoddod Road,Surat-395007",11 AM to 11 PM 
Surat," NANDANI FOOD PLAZA, N.H. 8, GUJARAT"," Shop No. 2 and Part of Shop No. 1, Ground Floor, Nandani Food Plaza, Bharuch Surat National Highway No. 8, Village Mahuve Kosamba Chowkdi Taluka Mangrol, District Surat",11 AM to 11 PM 
Surat, KATARGAM, Ground FloorLaxmi EnclaveRevenue Survey No 271T.P.Scheme No 19 KatargramGajera Vidya Mandir RoadSurat Gujarat,11 AM to 11 PM 
Surat, VIP ROAD SURAT, GROUNG FLOOR SHOP NO 1 TO 5  ESSPACENEAR BHAGWAN MANAHVIR COLLEGE  VIP ROAD SURAT GUJARAT,11 AM to 11 PM 
Surat," SUNSHINE,MOTA VARACHHA,SURAT,GUJARAT"," Ground Floor,Shop no.1,2,3,14&15,“Sunshine”,opp cng pump,Sudama Chowk,Mota Varachha,Sub-district Surat City,Surat- 394101(Gujarat)",11 AM to 11 PM 
Surat," SIDDHI PLAZA,ICHCHAPORE,SURAT,GUJARAT"," Ground Floor,Shop No.6,Siddhi Plaza,Opp.Kribhco Township,Village Ichchhapore,Surat- 394270,Gujarat ",11 AM to 11 PM 
Surat," SILVERSTONE ARCADE,SURAT,GUJARAT"," Domino’s Pizza,Ground Floor,Shop no.68 and 69,Silver Stone Arcade,Near Dmart,Ved road,Village Singanpore,Surat 395004, Gujarat",11 AM to 11 PM 
Surat," AVADH VICEROY,SURAT,GUJARAT"," Avadh Viceroy,Beside D-Mart,Sarthana Jakat Naka,Surat– 395006,Gujarat",11 AM to 11 PM 
Surat, MILLENNIUM PLAZA SURENDRANAGAR GUJARAT," Ground Floor, Shop no 910 11 & 12 1, Millenium plaza, Upasana circle, Near C U Shah English School,  Wadhwan city  Surendranagar 363035 Gujarat Phone Number  02752240990- 97",11 AM to 11 PM 
Surat, PLATINUM PLAZA  SURAT GUJARAT, Rajhans Platinum Plaza  Ground Floor Shop no 30 31 & 32 Survey No 66/2 67 Block No 96 T P No  8 F P No 100  near new L P Savani School Palanpor Surat Village Palanpor District Adajan Surat Gujarat 395009,11 AM to 11 PM 
Surat, MADHURAM ARCADE SURAT GUJARAT, MADHURAM ARCADE  SURAT  GUJARAT Shop No 41 42  Ground Floor  Madhuram Arcade Revenue Survey No 113 1a 113 1b Village Dindloi Surat Udhna Surat Gujarat 394210,11 AM to 11 PM 
Tezpur," TEZPUR,ASSAM"," Ground Floor,Mission Charali,Dag No-879,TEZPUR,ASSAM,Pin Code–784154",11 AM to 11 PM 
Thane, BIRLA COLLEGE ROAD KALYAN," GROUND FLOOR, SHOP NO. 2, 3 & 4 AT “PYRA-DECKS”, PLOT NO. C-1, SURVEY NO 42 A, HISSA NO. PART OF VILLAGE CHIKANGHAR, TEHSIL KALYAN, DISTRICT THANE MUMBAI- 421301 PH.NO ,02513072800,0251-2311647,743,713,646,625,628",11 AM to 11 PM 
Thane, GAJBANDHAN PATHARLI - KALYAN," GROUND FLOOR,SHOP NO 1,2,3,4,& 5SHREE COMPLEX,VILLAGE GAJBANDHAN PATHARLINEAR ICON HOSPITAL, MANPADA ROAD DOMBIVALI(EAST),THANE - 421201 PH.NO. 02512443666",11 AM to 11 PM 
Thane, ULHASNAGAR CHOPRA COURT," GROUND FLOOR,BALLANI ARCADEOPP. SYNDICATE AND ICICI BANKNEAR CHOPRA COURTULHAS NAGAR,THANE - 421003 PH.NO. 0251-2704640/ 2704642/ 2704643/ 2704644/ 2704645/ 2704647/ 2700322",11 AM to 11 PM 
Thane, HAPPY TERRACE BUILDING VASAI ROAD," GROUND FLOOR, SHOP NO.1-5,HAPPY TERRACE BUILDING,PLOT NO.23,NEXT TO AXIS BANK,PUNCHWATI NAKA,AMBADI ROAD, VASAI ROAD(WEST),THANE - 401202 PH.NO. 022-2345440/41/ 2345438/ 39/ 2336501/ 02/ 03",11 AM to 11 PM 
Thane," KINGSTON TOWER, VASAI(THANE)"," GROUND FLOOR, SHOP NO.2 BUILDING NO.19, KINGSTON TOWER, OPPOSITE VIVA COLLEGE,PLOT NO.1 TO PLOT NO.22, 100 FT. ROAD, TALUKA VASAI ,VIRAR WEST,THANE,THANE - 401303 PH.NO. 022-2513333/ 2500263/ 64/ 65/ 2500354/ 55/ 58/ 59",11 AM to 11 PM 
Thane," JANKI HERITAGE, BHAYANDER WEST"," GROUND FLOOR, SHOP NO 2, C WING, JANKI HERITAGE, NEXT TO DHANLAXMI BANK,  150 FT ROAD, BHAYANDER WEST,THANE - 401101 PH.NO. 022-28152515",11 AM to 11 PM 
Thane, R MALL," S-13, SECOND FLOOR, VILLAGE MOUJE CHITALSAR, MANAPADA, POT TUKDI AND TALUKA PETHA, R MALL, MUMBAI-400601, PH-NO:022-25841808",11 AM to 11 PM 
Thane, M. K. PLAZA," Ground floor, Shop Bearing no. 5 & 6, M.K. Plaza, Near Bhakti Park, Ghodbunder Road, Thane - 400604 Ph No - 022 25974555",11 AM to 11 PM 
Thane," MEERA ROAD(EAST), KANAKIYA"," GROUND FLOOR, SHOP NO. 1,2,3 & 4 , 1ST FLOOR SHOP NO 3 (PART) , 4 & 5 , IRAISA CO.OP HOUSING SOCIETY, NEXT TO KANAKIA POLICE STATION, THANE-401107,PH-NO:022-28121112",11 AM to 11 PM 
Thane," VIKAS COMPLEX, THANE"," SHOP NO. 8, 9 AND 10, GROUND FLOOR, VIKAS SHOPPING COMPLEX, LAL BAHADUR SHASTRI MARG, MEENATAI THAKRE CHOWK, THANE-400601, PH-NO:022-25479301\02\03\04\05",11 AM to 11 PM 
Thane," FOOD HUB, ASANGAON, THANE"," Ground Floor, Unit No. 3, Food Hub, Survey No. 36/9 P, NH3, Asangaon, Next to BPCL, Mumbai  Nashik Highway, Taluka Shahpur, District Thane",11 AM to 11 PM 
Thane, WONDER MALL," Shop Number 1, 2 and 6,Ground Floor, Wonder Mall,Gat No. 33, Old Survey No 38,Hissa No. 3 on Ghodbandar Road, Village Chitalsar, Taluka & District - Manpada, Thane (W) - 400607ph-02225846200",11 AM to 11 PM 
Thane," CHIPLUNKAR ROAD, DOMBIVALI"," Shop No.1,Maitri -Radha Damodar Cooperative Housing Society,Ayre Road, Dombivli East-421201",11 AM to 11 PM 
Thane," GAGAN SUPREME, VASAI NALASOPARA LINK ROAD"," Shop Number S-1, Ground Floor, Building Type YA, Gagan Supreme, Dream Complex, Wing-A, Vasant Nagri, Vasai Nalasopara Link Road, Pocket P2 of the Group Housing Scheme, New Survey Number 2 of Village Achole, Taluka Vasai, Thane-401209PH-9757001150/51/52/53",11 AM to 11 PM 
Thane," SURME PLAZA, MUMBRA"," Shop No. 10, 11, 12 and 13,Ground Floor, Surme Plaza,Survey Number 63 (B),Opposite Millennium Hospital,Village Kausa Mumbra,Thane – 400612Phone-022-25353222",11 AM to 11 PM 
Thane," KALAVA, KHAREGAON"," Dominos Pizza, Shop no.1,2, Ground Floor, Mauli Apartment, Gut no. 15, Hissa no.2, Mumbai-Pune Road, Kharegaon West, Village Parsik Saja, Kalwa, Thane-400605Phone No. 02225423666",11 AM to 11 PM 
Thane, ULHASNAGAR NETAJI CHOWK," Ground Floor,Block No. C- 688/1375, Netaji Road, Ulhasnagar, District Thane, Pin Code- 412004PH-18602100000",11 AM to 11 PM 
Thane," SHREEJI BUILDING,BADLAPUR"," Grnd Floor, Shreeji Building, Ghorpade Chawk. Kalyan Badlapur Road, Katrap Badlapur, Thane-421503 PH-0251-2696660",11 AM to 11 PM 
Thane," METRO JUNCTION,KALYAN"," Unit No.L2,Lower Ground floor,‘Metro Junction’,Netivli Village,Shil Road,Kalyan,Thane,Mumbai-421306,Maharashtra",11 AM to 11 PM 
Thane," G.G.COLLEGE ROAD,VASAI,THANE"," Shop Number 8,Ground Floor,Emerald Building,PAM Infrastructure,D. G. College Road,Village Malonde,Vasai West,Thane,Pin Code- 401201 Maharashtra",11 AM to 11 PM 
Thane, ACCEL HOUSE THANE WEST MAHARASHTRA, Ground Floor Shop No 1 Accel House Plot No A-125 A-126 A-125 (P)  Road No 22 MIDC Wagle Industrial Area Thane West Maharashtra 400604,11 AM to 11 PM 
Thane, Korum Mall Thane Mumbai Maharashtra, Third floor Food Court Area Unit no KIT 3 at building Known as Korum Mall situated at plot No 25  p and 31 p of Town Planning Scheme No 1 of Thane Mangal Pandey Road Thane Maharashtra 400604,11 AM to 11 PM 
Thane, PAREKH PLAZA  DAHANU ROAD THANE, Shop No 1 Ground Floor Parekh Plaza Plot bearing Old Nos 1 and 2 New S  No 2 20 part out of S No 2 3 4 At Village Malyan Taluka Dahanu District Thane Maharashtra 401601 ,11 AM to 11 PM 
Thane," Sonal Business Park, Dombivali East"," ""G – 13 & 14,  Sonal Business Park,  Plot No. Rp – 137,  Golivli Taluka Kalyan , Dombivali (E),  District Thane,  Mumbai – 421203,  Maharashtra , Dombivali ( E ), Dombivali ( E ), Thane, Maharashtra, 421302""",11 AM to 11 PM 
Thane, Sai Tirh Towers Kopri," Ground Floor,  Shop No 22 A,  Sai Tirth Towers,  Gokuldham Chsl,  Siddharth Nagar,  Kopri,  Thane East. Maharashtra 400603, Ground Floor,  Shop No 22 A,  Sai Tirth Towers,  Gokuldham Chsl,  Siddharth Nagar,  Kopri,  Thane East. Maharashtra 400603, Ground Floor,  Shop No 22 A,  Sai Tirth Towers,  Gokuldham Chsl,  Siddharth Nagar,  Kopri,  Thane East. Maharashtra 400603, Ground Floor,  Shop No 22 A,  Sai Tirth Towers,  Gokuldham Chsl,  Siddharth Nagar,  Kopri,  Thane East. Maharashtra 400603, Thane, Maharashtra, 400603",11 AM to 11 PM 
Thane, Ashar Saffire Kolshet," ""Shop No 01 And 02,  Ground Floor,  Ashar Galleria,  Ashar Sapphire,  Kolshet Road,  Thane-West,  Pincode 400607 , Shop No 01 And 02,  Ground Floor,  Ashar Galleria,  Ashar Sapphire,  Kolshet Road,  Thane-West,  Pincode 400607 , Shop No 01 And 02,  Ground Floor,  Ashar Galleria,  Ashar Sapphire,  Kolshet Road,  Thane-West,  Pincode 400607 , 0, Thane, Maharashtra, 400607""",11 AM to 11 PM 
Thane, Lodha Amara," Unit No 5,  Upper Ground Floor,  Mlcp Building,  Lodha Amara,  Near Air Force Station,  Kolshet Road,  Sandoz Baug,  Thane-West Maharashtra 400615, Unassigned, Unassigned, Unassigned, Thane, Maharashtra, 400615",11 AM to 11 PM 
Thanjavur, GANDHIJI ROAD THANJAVUR TAMIL NADU, Ground Floor KSMM Towers Ward No 6 Old Door 176 and New Door No 130 Gandhiji Road Thanjavur Tamil Nadu Pin Code –61300 Phone Number 04362-277555,11 AM to 11 PM 
Thiruvalla," Thekil Building, Thiruvalla, Kerala"," Thekil Building,  First Floor, Situated At Old Survey No.-412/1, Block No-221,  Re Survey No.29, District- Pathanamthittia, Thiruvalla, Thiruvalla, Kerala, 689101",11 AM to 11 PM 
Thrissur, CHEMBUKKAVU," FORT STREET, NO. 556 ,GROUND FLOOR, EAST FORT JUNCTION, THRISSUR - 680005. PH - 487 2329999",11 AM to 11 PM 
Thrissur, WEST FORT ROAD, Ground floorSurvey No 1946/1 PartCorporation Division No36 West fort road Punkunnam Village Thrissur Kerala-680004,11 AM to 11 PM 
Thrissur," SHOBHA CITY MALL, GURUVAYOOR ROAD, THRISSUR"," Shop No. FC-9, Second Floor, Sobha City Mall, Puzhakkal Padam, Puzhakkal Post, Guruvayoor Road, Puzhakkal, Thrissur",11 AM to 11 PM 
Tinsukia," CHIRWAPATTY ROAD,TINSUKIA,ASSAM"," Ground Floor,Patta No.545,Dag No.4868,4869 & 4999,Chirwapatty Road,Tinsukia- 786125,Assam",11 AM to 11 PM 
tiruchirapalli (trichy), PARENT COLONY," GROUND FLOOR, A-6, VIGNESH PLAZA, THILLAI NAGAR MAIN ROAD, OPPOSITE TO RELIANCE WEB WORLD,,TIRUCHIRAPALLI (TRICHY) - 620018 PH.NO. 431-2760555",11 AM to 11 PM 
tiruchirapalli (trichy), CANTONMENT ROAD TRICHY TAMIL NADU, DUKES Complex 120 Bharathiar Salai Cantonment Tiruchirapalli Tamilnadu 620001,11 AM to 11 PM 
Tirunelvelli," NORTH BYPASS ROAD,TIRUNELVELLI,TAMIL NADU"," Ground & 1st floor,#29/2,North bybass road,Vannarapettai,Palayamkottai,Tirunelveli– 627003 Tamil Nadu",11 AM to 11 PM 
Tirupati, TIRUPATI," DoorNo 19-3-13/B Municipal Ward No 19Tirupati Town Village record No29Survey No 3/2C/2C(Opposite Quality Inn Bliss Hotel)Ramanujam Circle, Renigunta RoadTirupati Urban Mandal Tirupati Sub District Chittoor DistrictAndhra Pradesh 517 501",11 AM to 11 PM 
Tirupati, KOMMINENI BUILDING PRAKASAM ROAD TIRUPATI, Kommineni Building at FirstFloor situated at T S No 953 1A  951D1 Ward No 1 D No 1 5 563 art Balaji Colony Prakasam Road Tirupati Municipal Corporation Tirupati Chittoor Dist Andhra Pradesh 517502,11 AM to 11 PM 
Tirupur," AVINASHI ROAD, TIRUPUR"," GROUND FLOOR, NO 317/220, AVINASHI ROAD, NEAR NILGIRIES, TIRUPUR,TAMIL NADU- 641603 PH.NO. 421-2474545",11 AM to 11 PM 
Trivandrum, TECHNO PARK - TRIVANDRUM," UNIT# 2 & 5, 7TH FLOOR, TEJASWINI BUILDING, TECHNO PARK, KARIAVATTAM,,TRIVANDRUM - 695581 PH.NO. 0471-2527701/ 02/ 03/ 04",11 AM to 11 PM 
Trivandrum," Belhaven Heights, Kolathur Trivandrum, Kerala"," Ground Floor, In Belhaven Heights, S.F.No.142/1, Patta No. 15799, Block No-18,  Poundukadan Ward, Attipra Village,  Near Infosys Campus, Kolathur, Trivandrum, Kerala, 695582",11 AM to 11 PM 
tumkur, TUMKUR," Maharaja SquareNo.2627/435/2536/4961 , Ground Floor, Batawadi Bangalore -Tumkur RoadTumkur - 572103",11 AM to 11 PM 
tumkur," Sri Krishna Complex, Tumkur, Karnataka"," Sri Krishna Complex,  Ground Floor, Site No -1,  M.K No 2130/1883, Sy No 37/5,  6,  7,  11A,  11 B & 11D, Ward No 29,  Kunigal Main Road, Maruluru Extension, Tumkur, Karnataka, 572105",11 AM to 11 PM 
Udaipur," THE CELEBRATION MALL, UDAIPUR"," Unit No.:G -02 , Ground Floor The Celebration Mall N. H. 8, Opposite, Devendra Dham, Bhuwana, Udaipur-313004, Rajasthan ph- 0294-2445000",11 AM to 11 PM 
Udaipur, SHAKTI NAGAR UDAIPUR RAJASTHAN, Ground Floor First FloorNo 145 145 B Baluchistan Colony Shakti Nagar Tehsil-Girwa District Udaipur Rajasthan 313001 ,11 AM to 11 PM 
Udupi," Himalya Pearl Complex, Udupi"," Shop No 1-2-115, Himalaya Pearl,Opp:The Ocean Pearl Udupi-Manipal Road,",11 AM to 11 PM 
Ujjain," TREASURE BAZAR, UJJAIN (MADHYA PRADESH)"," Unit No. G-01, Ground Floor, Ujjain Treasure Bazar, D-9, Dhanvantri Chikitsa Yojna Kendra, Behind Birla Hospital, Nanakheda, UJJAIN, MADHYA PRADESH-456010, Ph.No.0734 - 6900320",11 AM to 11 PM 
Vadodara, ELLORA PARK VADODARA, GROUND FLOOR G-1 2 3 & 4 RAJCASTEL BUILDING FINAL PLOT NO 369 T.P. SCHEME NO 2 ELLORA PARK VADODARA - 390007 PH.NO. 02652291600,11 AM to 11 PM 
Vadodara, NIZAMPURA," Shop No. 19 to 21,Ground Floor, Procube,Revenue Survey No. 947, 948 and 957,Final Plot No. 79, T. P. Scheme No.12,Village Gorwa, Nizampura,Vadodara–390002, PH.NO. 0265-2761460",11 AM to 11 PM 
Vadodara, SAYAJIGANJ VIBHAG VADODARA," ASTORIA, GROUND FLOOR, SHOP NO 1, NEXT TO SEVEN SEAS MALL, FATEHGUNJ,,VADODARA - 390002 PH.NO. 0265-2975226/ 2750861/ 2750862/ 2750863/ 64/ 65/ 71/ 72/ 73",11 AM to 11 PM 
Vadodara, STATUS PLAZA, GROUND FLOOR SHOP NO A/1 0PLOT NO 18STATUS PLAZA BUILDINGNEAR AKSHAR CHOWK MUNJMAHUDA VADODARA 390015 PH.NO. 18602100000,11 AM to 11 PM 
Vadodara," N.H. 8, Karjan, Vadodara"," Ground Floor, Block No. 666, Old Survey No. 449/2, Post  Bharthana, Taluka Karjan, District VadodaraN.H. 8, Nr. Toll Naka, Karjan",11 AM to 11 PM 
Vadodara," PANCHAM ICON,VASNA ROAD", PANCHAM ICON SHOP NO GF - 1 3 AND PART OF 2GROUND FLOOR VASNA ROADNEAR D MART GUJARAT -390015PH.NO. 02652251146 47 48,11 AM to 11 PM 
Vadodara," UMA COLONY, WAGHODIA ROAD"," Ground Floor and First Floor,B - 33, Uma Colony, Uma Co-operative Housing Society Limited “B” Vibhag, aghodia Road,F.P. No. 430, T.P.S. No. 3, R. S. No. 911/2, Village– Bapod, Vadodara(Gujarat) – 390019Ph. - 0265-2574070, 72-78",11 AM to 11 PM 
Vadodara, S-SQUARE VADODARA," S-SQUARE,Ellorapark,Subhanpura Road, Paiki of Mouje Village Subhanpura,Vadodara 390023",11 AM to 11 PM 
Vadodara," SIDDHARTH ANNEX, SAMA SAVLI ROAD"," Siddharth Annexe, Revenue Survey Number 567/568,Final Plot Number 44, Town Planning Scheme 1(Vemali),Beside M.S Hostel, Sama-Savli Road, VadodaraPh-No- 0265-2713701",11 AM to 11 PM 
Vadodara," AG CHAMBER, FATEHGUNJ, VADODARA"," Shop No. GF - 1, Ground Floor, AG Chamber, Narhari Hospital Circle, Near Sayaji Baug, Fatehgunj, Vadodara- 390002",11 AM to 11 PM 
Vadodara, INORBIT VADODARA, Unit No Kiosk 05Second floor Revenue Survey No100Alembic Road Vadodara in the Village SubhanpuraVadodara,11 AM to 11 PM 
Vadodara," SAI RUTU MANJALPUR,VADODARA", GROUND FLOOR SHOP NO 2A 2B 3AAND3B SAI RUTU MANJALPUR SARAWATI ROAD NEAR TULSIDHAM CROSS ROAD MANJALPUR VADODARA 390011 GUJARAT 02652646451 52,11 AM to 11 PM 
Vadodara, EARTH ICON VADODARA GUJARAT, GROUND FLOOR SHOP NO 12-13 KHODIYAR NAGAR CROSSING NEW VIP ROAD VADODARA GUJARAT 390021,11 AM to 11 PM 
Valsad," SAI LEELA MALL, VALSAD"," Upper Ground Floor 20(Part)& 21, Sai Leela Mall, Dharampur road,Abrama bearing revenue Survey No. 479/1/A, City Survey No. 1344/1, Valsad-396001, GujaratPH-02632–226140",11 AM to 11 PM 
vapi," SHANTI COMPLEX, VAPI"," SHOP NO.1 & 2 A, GROUND FLOORSHANTI COMPLEX, PLOT NO. P-50/1NEAR RELIANCE SUPER,G.I.D.C.,VAPI - 396195 PH.NO. 0260-2422012/13/14/15/16/ 17/ 18/ 19",11 AM to 11 PM 
vapi, V2 VAPI GUJARAT, Ground floor Shop No 22 23 and 28 at V2 Plot no 373 Opp PMC Bank chala daman road Vapi Pin code 396191 ph-02602409999,11 AM to 11 PM 
Varanasi," SIGRA,VARANASI"," GROUND FLOORSHOP NO-14,CINEMA SITE I.P. MALLSHASTRI NAGAR,SIGRAVARANASI,VARANASI - 221001 PH.NO. 0542-2221758",11 AM to 11 PM 
